"row_names" "tailnum" "year" "type" "manufacturer" "model" "engines" "seats" "speed" "engine"
"769" "769" "N336AA" 1987 "Fixed wing multi engine" "BOEING" "767-223" 2 255 NA "Turbo-fan"
"770" "770" "N336AT" 2008 "Fixed wing multi engine" "BOEING" "737-7BD" 2 149 NA "Turbo-fan"
"771" "771" "N336NB" 2002 "Fixed wing multi engine" "AIRBUS INDUSTRIE" "A319-114" 2 145 NA "Turbo-fan"
"772" "772" "N336NW" 1992 "Fixed wing multi engine" "AIRBUS INDUSTRIE" "A320-212" 2 182 NA "Turbo-fan"
"773" "773" "N33714" 1998 "Fixed wing multi engine" "BOEING" "737-724" 2 149 NA "Turbo-jet"
"774" "774" "N337JB" 2011 "Fixed wing multi engine" "EMBRAER" "ERJ 190-100 IGW" 2 20 NA "Turbo-fan"
"775" "775" "N337NB" 2002 "Fixed wing multi engine" "AIRBUS INDUSTRIE" "A319-114" 2 145 NA "Turbo-fan"
"776" "776" "N337NW" 1992 "Fixed wing multi engine" "AIRBUS INDUSTRIE" "A320-212" 2 182 NA "Turbo-fan"
"777" "777" "N338AA" 1987 "Fixed wing multi engine" "BOEING" "767-223" 2 255 NA "Turbo-fan"
"778" "778" "N338AT" 2008 "Fixed wing multi engine" "BOEING" "737-7BD" 2 149 NA "Turbo-fan"
"779" "779" "N338NB" 2002 "Fixed wing multi engine" "AIRBUS" "A319-114" 2 145 NA "Turbo-fan"
"780" "780" "N338NW" 1992 "Fixed wing multi engine" "AIRBUS INDUSTRIE" "A320-212" 2 182 NA "Turbo-fan"
"781" "781" "N339AA" 1988 "Fixed wing multi engine" "BOEING" "767-223" 2 255 NA "Turbo-fan"
"782" "782" "N339JB" 2011 "Fixed wing multi engine" "EMBRAER" "ERJ 190-100 IGW" 2 20 NA "Turbo-fan"
"783" "783" "N339NB" 2002 "Fixed wing multi engine" "AIRBUS" "A319-114" 2 145 NA "Turbo-fan"
"784" "784" "N339NW" 1992 "Fixed wing multi engine" "AIRBUS INDUSTRIE" "A320-212" 2 182 NA "Turbo-fan"
"785" "785" "N340LV" 1987 "Fixed wing multi engine" "BOEING" "737-3K2" 2 149 NA "Turbo-jet"
"786" "786" "N340NB" 2002 "Fixed wing multi engine" "AIRBUS" "A319-114" 2 145 NA "Turbo-fan"
"787" "787" "N340NW" 1992 "Fixed wing multi engine" "AIRBUS INDUSTRIE" "A320-212" 2 182 NA "Turbo-fan"
"788" "788" "N34110" 2002 "Fixed wing multi engine" "EMBRAER" "EMB-145XR" 2 55 NA "Turbo-fan"
"789" "789" "N34111" 2002 "Fixed wing multi engine" "EMBRAER" "EMB-145XR" 2 55 NA "Turbo-fan"
"790" "790" "N34131" 1998 "Fixed wing multi engine" "BOEING" "757-224" 2 178 NA "Turbo-jet"
"791" "791" "N34137" 1999 "Fixed wing multi engine" "BOEING" "757-224" 2 178 NA "Turbo-jet"
"792" "792" "N341NB" 2002 "Fixed wing multi engine" "AIRBUS" "A319-114" 2 145 NA "Turbo-fan"
"793" "793" "N341NW" 1992 "Fixed wing multi engine" "AIRBUS INDUSTRIE" "A320-212" 2 182 NA "Turbo-fan"
"794" "794" "N34222" 1998 "Fixed wing multi engine" "BOEING" "737-824" 2 149 NA "Turbo-fan"
"795" "795" "N34282" 2004 "Fixed wing multi engine" "BOEING" "737-824" 2 149 NA "Turbo-fan"
"796" "796" "N342NB" 2002 "Fixed wing multi engine" "AIRBUS" "A319-114" 2 145 NA "Turbo-fan"
"797" "797" "N342NW" 1993 "Fixed wing multi engine" "AIRBUS INDUSTRIE" "A320-212" 2 182 NA "Turbo-fan"
"798" "798" "N343NB" 2002 "Fixed wing multi engine" "AIRBUS" "A319-114" 2 145 NA "Turbo-fan"
"799" "799" "N343NW" 1993 "Fixed wing multi engine" "AIRBUS INDUSTRIE" "A320-212" 2 182 NA "Turbo-fan"
"800" "800" "N34455" 2012 "Fixed wing multi engine" "BOEING" "737-924ER" 2 191 NA "Turbo-fan"
"801" "801" "N34460" 2012 "Fixed wing multi engine" "BOEING" "737-924ER" 2 191 NA "Turbo-fan"
"802" "802" "N344AA" 1992 "Fixed wing multi engine" "GULFSTREAM AEROSPACE" "G-IV" 2 22 NA "Turbo-fan"
"803" "803" "N344NB" 2002 "Fixed wing multi engine" "AIRBUS" "A319-114" 2 145 NA "Turbo-fan"
"804" "804" "N344NW" 1993 "Fixed wing multi engine" "AIRBUS INDUSTRIE" "A320-212" 2 182 NA "Turbo-fan"
"805" "805" "N344SW" 1989 "Fixed wing multi engine" "BOEING" "737-3H4" 2 149 NA "Turbo-fan"
"806" "806" "N345NB" NA "Fixed wing multi engine" "AIRBUS" "A319-114" 2 145 NA "Turbo-fan"
"807" "807" "N345NW" 1993 "Fixed wing multi engine" "AIRBUS INDUSTRIE" "A320-212" 2 182 NA "Turbo-fan"
"808" "808" "N345SA" 1987 "Fixed wing multi engine" "BOEING" "737-3K2" 2 149 NA "Turbo-jet"
"809" "809" "N346JB" 2011 "Fixed wing multi engine" "EMBRAER" "ERJ 190-100 IGW" 2 20 NA "Turbo-fan"
"810" "810" "N346NB" 2002 "Fixed wing multi engine" "AIRBUS" "A319-114" 2 145 NA "Turbo-fan"
"811" "811" "N346SW" 1989 "Fixed wing multi engine" "BOEING" "737-3H4" 2 149 NA "Turbo-fan"
"812" "812" "N347AA" 1985 "Rotorcraft" "SIKORSKY" "S-76A" 2 14 NA "Turbo-shaft"
"813" "813" "N347NB" 2002 "Fixed wing multi engine" "AIRBUS" "A319-114" 2 145 NA "Turbo-fan"
"814" "814" "N347NW" 1993 "Fixed wing multi engine" "AIRBUS INDUSTRIE" "A320-212" 2 182 NA "Turbo-fan"
"815" "815" "N347SW" 1989 "Fixed wing multi engine" "BOEING" "737-3H4" 2 149 NA "Turbo-fan"
"816" "816" "N348JB" 2012 "Fixed wing multi engine" "EMBRAER" "ERJ 190-100 IGW" 2 20 NA "Turbo-fan"
"817" "817" "N348NB" 2002 "Fixed wing multi engine" "AIRBUS" "A319-114" 2 145 NA "Turbo-fan"
"818" "818" "N348NW" 1993 "Fixed wing multi engine" "AIRBUS INDUSTRIE" "A320-212" 2 182 NA "Turbo-fan"
"819" "819" "N349NB" 2002 "Fixed wing multi engine" "AIRBUS" "A319-114" 2 145 NA "Turbo-fan"
"820" "820" "N349NW" 1996 "Fixed wing multi engine" "AIRBUS INDUSTRIE" "A320-212" 2 182 NA "Turbo-fan"
"821" "821" "N349SW" 1989 "Fixed wing multi engine" "BOEING" "737-3H4" 2 149 NA "Turbo-fan"
"822" "822" "N350AA" 1980 "Fixed wing multi engine" "PIPER" "PA-31-350" 2 8 162 "Reciprocating"
"823" "823" "N350NA" 1993 "Fixed wing multi engine" "AIRBUS INDUSTRIE" "A320-212" 2 182 NA "Turbo-fan"
"824" "824" "N350SW" 1989 "Fixed wing multi engine" "BOEING" "737-3H4" 2 149 NA "Turbo-fan"
"825" "825" "N351AA" 1988 "Fixed wing multi engine" "BOEING" "767-323" 2 330 NA "Turbo-fan"
"826" "826" "N351JB" 2012 "Fixed wing multi engine" "EMBRAER" "ERJ 190-100 IGW" 2 20 NA "Turbo-fan"
"827" "827" "N351NB" 2002 "Fixed wing multi engine" "AIRBUS" "A319-114" 2 145 NA "Turbo-fan"
"828" "828" "N351NW" 1997 "Fixed wing multi engine" "AIRBUS INDUSTRIE" "A320-212" 2 182 NA "Turbo-fan"
"829" "829" "N35204" 2000 "Fixed wing multi engine" "BOEING" "737-824" 2 149 NA "Turbo-fan"
"830" "830" "N35260" 2001 "Fixed wing multi engine" "BOEING" "737-824" 2 149 NA "Turbo-fan"
"831" "831" "N35271" 2001 "Fixed wing multi engine" "BOEING" "737-824" 2 149 NA "Turbo-fan"
"832" "832" "N352AA" 1988 "Fixed wing multi engine" "BOEING" "767-323" 2 330 NA "Turbo-fan"
"833" "833" "N352NB" 2002 "Fixed wing multi engine" "AIRBUS" "A319-114" 2 145 NA "Turbo-fan"
"834" "834" "N352NW" 1998 "Fixed wing multi engine" "AIRBUS INDUSTRIE" "A320-212" 2 182 NA "Turbo-fan"
"835" "835" "N352SW" 1990 "Fixed wing multi engine" "BOEING" "737-3H4" 2 149 NA "Turbo-fan"
"836" "836" "N353AA" 1988 "Fixed wing multi engine" "BOEING" "767-323" 2 330 NA "Turbo-fan"
"837" "837" "N353AT" 2009 "Fixed wing multi engine" "BOEING" "737-7BD" 2 149 NA "Turbo-fan"
"838" "838" "N353JB" 2012 "Fixed wing multi engine" "EMBRAER" "ERJ 190-100 IGW" 2 20 NA "Turbo-fan"
"839" "839" "N353NB" 2002 "Fixed wing multi engine" "AIRBUS" "A319-114" 2 145 NA "Turbo-fan"
"840" "840" "N353NW" 1998 "Fixed wing multi engine" "AIRBUS INDUSTRIE" "A320-212" 2 182 NA "Turbo-fan"
"841" "841" "N353SW" 1990 "Fixed wing multi engine" "BOEING" "737-3H4" 2 149 NA "Turbo-fan"
"842" "842" "N35407" 2001 "Fixed wing multi engine" "BOEING" "737-924" 2 191 NA "Turbo-fan"
"843" "843" "N354AA" 1988 "Fixed wing multi engine" "BOEING" "767-323" 2 330 NA "Turbo-fan"
"844" "844" "N354JB" 2013 "Fixed wing multi engine" "EMBRAER" "ERJ 190-100 IGW" 2 20 NA "Turbo-fan"
"845" "845" "N354NB" 2002 "Fixed wing multi engine" "AIRBUS" "A319-114" 2 145 NA "Turbo-fan"
"846" "846" "N354NW" 1998 "Fixed wing multi engine" "AIRBUS INDUSTRIE" "A320-212" 2 182 NA "Turbo-fan"
"847" "847" "N354SW" 1991 "Fixed wing multi engine" "BOEING" "737-3H4" 2 149 NA "Turbo-fan"
"848" "848" "N355AA" 1988 "Fixed wing multi engine" "BOEING" "767-323" 2 330 NA "Turbo-fan"
"849" "849" "N355JB" 2013 "Fixed wing multi engine" "EMBRAER" "ERJ 190-100 IGW" 2 20 NA "Turbo-fan"
"850" "850" "N355NB" 2002 "Fixed wing multi engine" "AIRBUS" "A319-114" 2 145 NA "Turbo-fan"
"851" "851" "N355NW" 1998 "Fixed wing multi engine" "AIRBUS INDUSTRIE" "A320-212" 2 182 NA "Turbo-fan"
"852" "852" "N355SW" 1991 "Fixed wing multi engine" "BOEING" "737-3H4" 2 149 NA "Turbo-fan"
"853" "853" "N356NW" 1998 "Fixed wing multi engine" "AIRBUS INDUSTRIE" "A320-212" 2 182 NA "Turbo-fan"
"854" "854" "N356SW" 1991 "Fixed wing multi engine" "BOEING" "737-3H4" 2 149 NA "Turbo-fan"
"855" "855" "N357AA" 1988 "Fixed wing multi engine" "BOEING" "767-323" 2 330 NA "Turbo-fan"
"856" "856" "N357NB" 2002 "Fixed wing multi engine" "AIRBUS" "A319-114" 2 145 NA "Turbo-fan"
"857" "857" "N357NW" 1998 "Fixed wing multi engine" "AIRBUS INDUSTRIE" "A320-212" 2 182 NA "Turbo-fan"
"858" "858" "N357SW" 1992 "Fixed wing multi engine" "BOEING" "737-3H4" 2 149 NA "Turbo-fan"
"859" "859" "N358AA" 1988 "Fixed wing multi engine" "BOEING" "767-323" 2 330 NA "Turbo-fan"
"860" "860" "N358JB" 2013 "Fixed wing multi engine" "EMBRAER" "ERJ 190-100 IGW" 2 20 NA "Turbo-fan"
"861" "861" "N358NB" 2003 "Fixed wing multi engine" "AIRBUS" "A319-114" 2 145 NA "Turbo-fan"
"862" "862" "N358NW" 1998 "Fixed wing multi engine" "AIRBUS INDUSTRIE" "A320-212" 2 182 NA "Turbo-fan"
"863" "863" "N358SW" 1992 "Fixed wing multi engine" "BOEING" "737-3H4" 2 149 NA "Turbo-fan"
"864" "864" "N359AA" 1988 "Fixed wing multi engine" "BOEING" "767-323" 2 330 NA "Turbo-fan"
"865" "865" "N359NB" 2003 "Fixed wing multi engine" "AIRBUS" "A319-114" 2 145 NA "Turbo-fan"
"866" "866" "N359NW" 1998 "Fixed wing multi engine" "AIRBUS INDUSTRIE" "A320-212" 2 182 NA "Turbo-fan"
"867" "867" "N359SW" 1992 "Fixed wing multi engine" "BOEING" "737-3H4" 2 149 NA "Turbo-fan"
"868" "868" "N360AA" 1988 "Fixed wing multi engine" "BOEING" "767-323" 2 330 NA "Turbo-fan"
"869" "869" "N360NB" 2003 "Fixed wing multi engine" "AIRBUS" "A319-114" 2 145 NA "Turbo-fan"
"870" "870" "N360NW" 1998 "Fixed wing multi engine" "AIRBUS INDUSTRIE" "A320-212" 2 182 NA "Turbo-fan"
"871" "871" "N360SW" 1992 "Fixed wing multi engine" "BOEING" "737-3H4" 2 149 NA "Turbo-fan"
"872" "872" "N361AA" 1988 "Fixed wing multi engine" "BOEING" "767-323" 2 330 NA "Turbo-fan"
"873" "873" "N361NB" 2003 "Fixed wing multi engine" "AIRBUS" "A319-114" 2 145 NA "Turbo-fan"
"874" "874" "N361NW" 1998 "Fixed wing multi engine" "AIRBUS INDUSTRIE" "A320-212" 2 182 NA "Turbo-fan"
"875" "875" "N361SW" 1992 "Fixed wing multi engine" "BOEING" "737-3H4" 2 149 NA "Turbo-fan"
"876" "876" "N361VA" 2013 "Fixed wing multi engine" "AIRBUS" "A320-214" 2 182 NA "Turbo-fan"
"877" "877" "N36207" 2000 "Fixed wing multi engine" "BOEING" "737-824" 2 149 NA "Turbo-fan"
"878" "878" "N36247" 1999 "Fixed wing multi engine" "BOEING" "737-824" 2 149 NA "Turbo-fan"
"879" "879" "N36272" 2001 "Fixed wing multi engine" "BOEING" "737-824" 2 149 NA "Turbo-fan"
"880" "880" "N36280" 2003 "Fixed wing multi engine" "BOEING" "737-824" 2 149 NA "Turbo-fan"
"881" "881" "N362AA" 1988 "Fixed wing multi engine" "BOEING" "767-323" 2 330 NA "Turbo-fan"
"882" "882" "N362NB" 2003 "Fixed wing multi engine" "AIRBUS" "A319-114" 2 145 NA "Turbo-fan"
"883" "883" "N362NW" 1998 "Fixed wing multi engine" "AIRBUS INDUSTRIE" "A320-212" 2 182 NA "Turbo-fan"
"884" "884" "N362SW" 1992 "Fixed wing multi engine" "BOEING" "737-3H4" 2 149 NA "Turbo-fan"
"885" "885" "N363AA" 1988 "Fixed wing multi engine" "BOEING" "767-323" 2 330 NA "Turbo-fan"
"886" "886" "N363NB" 2003 "Fixed wing multi engine" "AIRBUS" "A319-114" 2 145 NA "Turbo-fan"
"887" "887" "N363NW" 1998 "Fixed wing multi engine" "AIRBUS INDUSTRIE" "A320-212" 2 182 NA "Turbo-fan"
"888" "888" "N363SW" 1993 "Fixed wing multi engine" "BOEING" "737-3H4" 2 149 NA "Turbo-fan"
"889" "889" "N36444" 2010 "Fixed wing multi engine" "BOEING" "737-924ER" 2 191 NA "Turbo-fan"
"890" "890" "N36447" 2012 "Fixed wing multi engine" "BOEING" "737-924ER" 2 191 NA "Turbo-fan"
"891" "891" "N36469" 2013 "Fixed wing multi engine" "BOEING" "737-924ER" 2 191 NA "Turbo-fan"
"892" "892" "N36472" 2013 "Fixed wing multi engine" "BOEING" "737-924ER" 2 191 NA "Turbo-fan"
"893" "893" "N36476" 2013 "Fixed wing multi engine" "BOEING" "737-924ER" 2 191 NA "Turbo-fan"
"894" "894" "N364AA" 1973 "Fixed wing multi engine" "CESSNA" "310Q" 2 6 167 "Reciprocating"
"895" "895" "N364NB" 2003 "Fixed wing multi engine" "AIRBUS" "A319-114" 2 145 NA "Turbo-fan"
"896" "896" "N364NW" 1999 "Fixed wing multi engine" "AIRBUS INDUSTRIE" "A320-212" 2 182 NA "Turbo-fan"
"897" "897" "N364SW" 1993 "Fixed wing multi engine" "BOEING" "737-3H4" 2 149 NA "Turbo-fan"
"898" "898" "N365AA" 2001 "Rotorcraft" "AGUSTA SPA" "A109E" 2 8 NA "Turbo-shaft"
"899" "899" "N365NB" 2003 "Fixed wing multi engine" "AIRBUS" "A319-114" 2 145 NA "Turbo-fan"
"900" "900" "N365NW" 1999 "Fixed wing multi engine" "AIRBUS INDUSTRIE" "A320-212" 2 182 NA "Turbo-fan"
"901" "901" "N365SW" 1993 "Fixed wing multi engine" "BOEING" "737-3H4" 2 149 NA "Turbo-fan"
"902" "902" "N366AA" 1991 "Fixed wing multi engine" "BOEING" "767-323" 2 330 NA "Turbo-fan"
"903" "903" "N366NB" 2003 "Fixed wing multi engine" "AIRBUS" "A319-114" 2 145 NA "Turbo-fan"
"904" "904" "N366NW" 1999 "Fixed wing multi engine" "AIRBUS INDUSTRIE" "A320-212" 2 182 NA "Turbo-fan"
"905" "905" "N366SW" 1993 "Fixed wing multi engine" "BOEING" "737-3H4" 2 149 NA "Turbo-fan"
"906" "906" "N367NW" 1999 "Fixed wing multi engine" "AIRBUS INDUSTRIE" "A320-212" 2 182 NA "Turbo-fan"
"907" "907" "N367SW" 1993 "Fixed wing multi engine" "BOEING" "737-3H4" 2 149 NA "Turbo-fan"
"908" "908" "N368AA" 1991 "Fixed wing multi engine" "BOEING" "767-323" 2 330 NA "Turbo-fan"
"909" "909" "N368JB" 2013 "Fixed wing multi engine" "EMBRAER" "ERJ 190-100 IGW" 2 20 NA "Turbo-fan"
"910" "910" "N368NB" 2003 "Fixed wing multi engine" "AIRBUS" "A319-114" 2 145 NA "Turbo-fan"
"911" "911" "N368NW" 1999 "Fixed wing multi engine" "AIRBUS INDUSTRIE" "A320-212" 2 182 NA "Turbo-fan"
"912" "912" "N368SW" 1993 "Fixed wing multi engine" "BOEING" "737-3H4" 2 149 NA "Turbo-fan"
"913" "913" "N36915" 2001 "Fixed wing multi engine" "EMBRAER" "EMB-145LR" 2 55 NA "Turbo-fan"
"914" "914" "N369AA" 1992 "Fixed wing multi engine" "BOEING" "767-323" 2 330 NA "Turbo-fan"
"915" "915" "N369NB" 2003 "Fixed wing multi engine" "AIRBUS" "A319-114" 2 145 NA "Turbo-fan"
"916" "916" "N369NW" 1999 "Fixed wing multi engine" "AIRBUS INDUSTRIE" "A320-212" 2 182 NA "Turbo-fan"
"917" "917" "N369SW" 1993 "Fixed wing multi engine" "BOEING" "737-3H4" 2 149 NA "Turbo-fan"
"918" "918" "N370AA" 1992 "Fixed wing multi engine" "BOEING" "767-323" 2 330 NA "Turbo-fan"
"919" "919" "N370NB" 2003 "Fixed wing multi engine" "AIRBUS" "A319-114" 2 145 NA "Turbo-fan"
"920" "920" "N370NW" 1999 "Fixed wing multi engine" "AIRBUS INDUSTRIE" "A320-212" 2 182 NA "Turbo-fan"
"921" "921" "N370SW" 1993 "Fixed wing multi engine" "BOEING" "737-3H4" 2 149 NA "Turbo-fan"
"922" "922" "N371AA" 1992 "Fixed wing multi engine" "BOEING" "767-323" 2 330 NA "Turbo-fan"
"923" "923" "N371CA" 2003 "Fixed wing multi engine" "BOMBARDIER INC" "CL-600-2C10" 2 80 NA "Turbo-fan"
"924" "924" "N371DA" 1998 "Fixed wing multi engine" "BOEING" "737-832" 2 189 NA "Turbo-jet"
"925" "925" "N371NB" 2003 "Fixed wing multi engine" "AIRBUS" "A319-114" 2 145 NA "Turbo-fan"
"926" "926" "N371NW" 2001 "Fixed wing multi engine" "AIRBUS INDUSTRIE" "A320-212" 2 182 NA "Turbo-fan"
"927" "927" "N371SW" 1993 "Fixed wing multi engine" "BOEING" "737-3H4" 2 149 NA "Turbo-fan"
"928" "928" "N37252" 2000 "Fixed wing multi engine" "BOEING" "737-824" 2 149 NA "Turbo-fan"
"929" "929" "N37253" 2000 "Fixed wing multi engine" "BOEING" "737-824" 2 149 NA "Turbo-fan"
"930" "930" "N37255" 2000 "Fixed wing multi engine" "BOEING" "737-824" 2 149 NA "Turbo-fan"
"931" "931" "N37263" 2001 "Fixed wing multi engine" "BOEING" "737-824" 2 149 NA "Turbo-fan"
"932" "932" "N37267" 2001 "Fixed wing multi engine" "BOEING" "737-824" 2 149 NA "Turbo-fan"
"933" "933" "N37273" 2001 "Fixed wing multi engine" "BOEING" "737-824" 2 149 NA "Turbo-fan"
"934" "934" "N37274" 2002 "Fixed wing multi engine" "BOEING" "737-824" 2 149 NA "Turbo-fan"
"935" "935" "N37277" 2002 "Fixed wing multi engine" "BOEING" "737-824" 2 149 NA "Turbo-fan"
"936" "936" "N37281" 2003 "Fixed wing multi engine" "BOEING" "737-824" 2 149 NA "Turbo-fan"
"937" "937" "N37287" 2004 "Fixed wing multi engine" "BOEING" "737-824" 2 149 NA "Turbo-fan"
"938" "938" "N37290" 2004 "Fixed wing multi engine" "BOEING" "737-824" 2 149 NA "Turbo-fan"
"939" "939" "N37293" 2005 "Fixed wing multi engine" "BOEING" "737-824" 2 149 NA "Turbo-fan"
"940" "940" "N37298" 2005 "Fixed wing multi engine" "BOEING" "737-824" 2 149 NA "Turbo-fan"
"941" "941" "N372AA" 1992 "Fixed wing multi engine" "BOEING" "767-323" 2 330 NA "Turbo-fan"
"942" "942" "N372DA" 1998 "Fixed wing multi engine" "BOEING" "737-832" 2 189 NA "Turbo-jet"
"943" "943" "N372NW" 2001 "Fixed wing multi engine" "AIRBUS INDUSTRIE" "A320-212" 2 182 NA "Turbo-fan"
"944" "944" "N372SW" 1993 "Fixed wing multi engine" "BOEING" "737-3H4" 2 149 NA "Turbo-fan"
"945" "945" "N3730B" 2000 "Fixed wing multi engine" "BOEING" "737-832" 2 189 NA "Turbo-jet"
"946" "946" "N3731T" 2000 "Fixed wing multi engine" "BOEING" "737-832" 2 189 NA "Turbo-jet"
"947" "947" "N3732J" 2000 "Fixed wing multi engine" "BOEING" "737-832" 2 189 NA "Turbo-jet"
"948" "948" "N3733Z" 2000 "Fixed wing multi engine" "BOEING" "737-832" 2 189 NA "Turbo-jet"
"949" "949" "N3734B" 2000 "Fixed wing multi engine" "BOEING" "737-832" 2 189 NA "Turbo-jet"
"950" "950" "N3735D" 2000 "Fixed wing multi engine" "BOEING" "737-832" 2 189 NA "Turbo-jet"
"951" "951" "N3736C" 2000 "Fixed wing multi engine" "BOEING" "737-832" 2 189 NA "Turbo-jet"
"952" "952" "N3737C" 2000 "Fixed wing multi engine" "BOEING" "737-832" 2 189 NA "Turbo-jet"
"953" "953" "N3738B" 2000 "Fixed wing multi engine" "BOEING" "737-832" 2 189 NA "Turbo-jet"
"954" "954" "N3739P" 2000 "Fixed wing multi engine" "BOEING" "737-832" 2 189 NA "Turbo-jet"
"955" "955" "N373AA" 1992 "Fixed wing multi engine" "BOEING" "767-323" 2 330 NA "Turbo-fan"
"956" "956" "N373DA" 1998 "Fixed wing multi engine" "BOEING" "737-832" 2 189 NA "Turbo-jet"
"957" "957" "N373JB" 2013 "Fixed wing multi engine" "EMBRAER" "ERJ 190-100 IGW" 2 20 NA "Turbo-fan"
"958" "958" "N373NW" 2001 "Fixed wing multi engine" "AIRBUS INDUSTRIE" "A320-212" 2 182 NA "Turbo-fan"
"959" "959" "N373SW" 1993 "Fixed wing multi engine" "BOEING" "737-3H4" 2 149 NA "Turbo-fan"
"960" "960" "N37408" 2001 "Fixed wing multi engine" "BOEING" "737-924" 2 191 NA "Turbo-fan"
"961" "961" "N37409" 2001 "Fixed wing multi engine" "BOEING" "737-924" 2 191 NA "Turbo-fan"
"962" "962" "N3740C" 2000 "Fixed wing multi engine" "BOEING" "737-832" 2 189 NA "Turbo-jet"
"963" "963" "N37413" 2008 "Fixed wing multi engine" "BOEING" "737-924ER" 2 191 NA "Turbo-fan"
"964" "964" "N37419" 2008 "Fixed wing multi engine" "BOEING" "737-924ER" 2 191 NA "Turbo-fan"
"965" "965" "N3741S" 2001 "Fixed wing multi engine" "BOEING" "737-832" 2 189 NA "Turbo-jet"
"966" "966" "N37420" 2008 "Fixed wing multi engine" "BOEING" "737-924ER" 2 191 NA "Turbo-fan"
"967" "967" "N37422" 2008 "Fixed wing multi engine" "BOEING" "737-924ER" 2 191 NA "Turbo-fan"
"968" "968" "N37427" 2008 "Fixed wing multi engine" "BOEING" "737-924ER" 2 191 NA "Turbo-fan"
"969" "969" "N3742C" 2001 "Fixed wing multi engine" "BOEING" "737-832" 2 189 NA "Turbo-jet"
"970" "970" "N37434" 2009 "Fixed wing multi engine" "BOEING" "737-924ER" 2 191 NA "Turbo-fan"
"971" "971" "N37437" 2009 "Fixed wing multi engine" "BOEING" "737-924ER" 2 191 NA "Turbo-fan"
"972" "972" "N3743H" 2001 "Fixed wing multi engine" "BOEING" "737-832" 2 189 NA "Turbo-jet"
"973" "973" "N3744F" 2001 "Fixed wing multi engine" "BOEING" "737-832" 2 189 NA "Turbo-jet"
"974" "974" "N37456" 2012 "Fixed wing multi engine" "BOEING" "737-924ER" 2 191 NA "Turbo-fan"
"975" "975" "N3745B" 2001 "Fixed wing multi engine" "BOEING" "737-832" 2 189 NA "Turbo-jet"
"976" "976" "N37462" 2012 "Fixed wing multi engine" "BOEING" "737-924ER" 2 191 NA "Turbo-fan"
"977" "977" "N37464" 2012 "Fixed wing multi engine" "BOEING" "737-924ER" 2 191 NA "Turbo-fan"
"978" "978" "N37465" 2013 "Fixed wing multi engine" "BOEING" "737-924ER" 2 191 NA "Turbo-fan"
"979" "979" "N37466" 2013 "Fixed wing multi engine" "BOEING" "737-924ER" 2 191 NA "Turbo-fan"
"980" "980" "N37468" 2013 "Fixed wing multi engine" "BOEING" "737-924ER" 2 191 NA "Turbo-fan"
"981" "981" "N3746H" 2001 "Fixed wing multi engine" "BOEING" "737-832" 2 189 NA "Turbo-jet"
"982" "982" "N37470" 2013 "Fixed wing multi engine" "BOEING" "737-924ER" 2 191 NA "Turbo-fan"
"983" "983" "N37471" 2013 "Fixed wing multi engine" "BOEING" "737-924ER" 2 191 NA "Turbo-fan"
"984" "984" "N37474" 2013 "Fixed wing multi engine" "BOEING" "737-924ER" 2 191 NA "Turbo-fan"
"985" "985" "N3747D" 2001 "Fixed wing multi engine" "BOEING" "737-832" 2 189 NA "Turbo-jet"
"986" "986" "N3748Y" 2001 "Fixed wing multi engine" "BOEING" "737-832" 2 189 NA "Turbo-jet"
"987" "987" "N3749D" 2001 "Fixed wing multi engine" "BOEING" "737-832" 2 189 NA "Turbo-jet"
"988" "988" "N374AA" 1992 "Fixed wing multi engine" "BOEING" "767-323" 2 330 NA "Turbo-fan"
"989" "989" "N374DA" 1998 "Fixed wing multi engine" "BOEING" "737-832" 2 189 NA "Turbo-jet"
"990" "990" "N374JB" 2013 "Fixed wing multi engine" "EMBRAER" "ERJ 190-100 IGW" 2 20 NA "Turbo-fan"
"991" "991" "N374NW" 2001 "Fixed wing multi engine" "AIRBUS INDUSTRIE" "A320-212" 2 182 NA "Turbo-fan"
"992" "992" "N374SW" 1993 "Fixed wing multi engine" "BOEING" "737-3H4" 2 149 NA "Turbo-fan"
"993" "993" "N3750D" 2001 "Fixed wing multi engine" "BOEING" "737-832" 2 189 NA "Turbo-jet"
"994" "994" "N3751B" 2001 "Fixed wing multi engine" "BOEING" "737-832" 2 189 NA "Turbo-jet"
"995" "995" "N3752" 2001 "Fixed wing multi engine" "BOEING" "737-832" 2 189 NA "Turbo-jet"
"996" "996" "N3753" 2001 "Fixed wing multi engine" "BOEING" "737-832" 2 189 NA "Turbo-jet"
"997" "997" "N3754A" 2001 "Fixed wing multi engine" "BOEING" "737-832" 2 189 NA "Turbo-jet"
"998" "998" "N3755D" 2001 "Fixed wing multi engine" "BOEING" "737-832" 2 189 NA "Turbo-jet"
"999" "999" "N3756" 2001 "Fixed wing multi engine" "BOEING" "737-832" 2 189 NA "Turbo-jet"
"1000" "1000" "N3757D" 2001 "Fixed wing multi engine" "BOEING" "737-832" 2 189 NA "Turbo-jet"
"1001" "1001" "N3758Y" 2001 "Fixed wing multi engine" "BOEING" "737-832" 2 189 NA "Turbo-jet"
"1002" "1002" "N3759" 2001 "Fixed wing multi engine" "BOEING" "737-832" 2 189 NA "Turbo-jet"
"1003" "1003" "N375DA" 1998 "Fixed wing multi engine" "BOEING" "737-832" 2 189 NA "Turbo-jet"
